"","logistic probs"
"50356",0.0413294343017418
"50357",0.0366529221927327
"50359",0.0205263917997652
"50360",0.0930943028508838
"50362",0.0923266455046697
"50363",0.0709009718393824
"50366",0.117765085050019
"50367",0.0339763449141673
"50369",0.0905085762931923
"50371",0.0494486508685314
"50372",0.0592766911469323
"50375",0.0462716676597903
"50376",0.0164473150620785
"50377",0.055756659649674
"50378",0.0391065814610504
"50384",0.0933189943491772
"50385",0.0278070975351818
"50386",0.0416465888973358
"50387",0.0515300122326013
"50390",0.0368946555700286
"50391",0.0126088759175478
"50393",0.0195011687333184
"50395",0.0664420562086931
"50396",0.0688051793302086
"50397",0.0271909659409793
"50400",0.0748453586952968
"50402",0.0768956026334686
"50406",0.049699165003245
"50407",0.0536940322457475
"50408",0.0352616014906388
"50409",0.0378606616429202
"50410",0.0322932226262121
"50411",0.0946014562597682
"50415",0.0148217585535764
"50422",0.0931691460235756
"50423",0.0926463758498892
"50424",0.0491578973634305
"50426",0.0501615676188385
"50428",0.0198085112961005
"50429",0.315435637294637
"50431",0.0373157021485252
"50434",0.0514434598505614
"50436",0.0747227299388719
"50438",0.0358082605887859
"50440",0.0526235976622573
"50442",0.0687484240729799
"50443",0.0181655600673213
"50445",0.0264052490994667
"50446",0.0102871607775911
"50449",0.068070735396438
"50450",0.0907276512507797
"50453",0.0284857888413352
"50457",0.102469057494248
"50460",0.0803618142942873
"50461",0.0523152032096124
"50463",0.0223334758564507
"50464",0.0854476450803498
"50467",0.0687145332561851
"50468",0.0571872017431083
"50470",0.0677342178243366
"50475",0.0449600722646335
"50476",0.0142755153716057
"50477",0.0870466022854854
"50478",0.0954933347748877
"50479",0.154225169627512
"50480",0.0195011687333184
"50482",0.0355947079617091
"50484",0.0658782091915593
"50485",0.0425867337627549
"50488",0.0665906873714183
"50490",0.0270506773296915
"50492",0.0426228797569354
"50493",0.0104444119332706
"50494",0.0572685395000621
"50498",0.109442944751738
"50499",0.057044034151571
"50502",0.739726241177513
"50504",0.0373157021485252
"50505",0.0084306835668234
"50507",0.00455277256807317
"50509",0.0744780263526705
"50511",0.0270273644074759
"50515",0.0386759812742547
"50516",0.250811370542136
"50517",0.0124662551127193
"50519",0.0268878965492011
"50522",0.115482791920379
"50523",0.0326355500337824
"50524",0.0313648232802306
"50525",0.0462523621770782
"50526",0.00923138294204271
"50527",0.121431699623764
"50530",0.0469807031721997
"50532",0.0791262572282421
"50533",0.0646885993532951
"50534",0.0206514770105849
"50535",0.195197377165492
"50538",0.0452197163840884
"50539",0.00765164964860539
"50540",0.0905815483004095
"50541",0.0457970937810896
"50543",0.0575706337133397
"50544",0.0424424424811943
"50545",0.0743377317491974
"50546",0.04154061287588
"50548",0.0488976574261179
"50552",0.0371696225632747
"50553",0.0118107718953291
"50554",0.0278550501116635
"50558",0.0303056335897946
"50559",0.0377639398613032
"50560",0.0909985925179906
"50563",0.0508842125013648
"50565",0.0529781506905724
"50570",0.0334023855253633
"50572",0.0477565470926742
"50573",0.0143630671238718
"50579",0.0204374996622062
"50581",0.0159169419780854
"50586",0.0195690606280055
"50587",0.046264042127556
"50591",0.0379576213782425
"50593",0.0275210617324794
"50594",0.227432401674353
"50595",0.0468104384691858
"50597",0.0631823539241682
"50602",0.016177152664718
"50603",0.110657987970319
"50604",0.00540072820913637
"50605",0.0456770520206786
"50606",0.0600722846143516
"50607",0.017943986116129
"50612",0.0747840212133474
"50615",0.075091171261184
"50616",0.0553057801158555
"50618",0.0122746157449936
"50619",0.0384460081291571
"50624",0.0322461436606211
"50626",0.0242684365610866
"50633",0.0391732345387886
"50634",0.00649989244612474
"50635",0.0460375932306757
"50637",0.0267653110351419
"50639",0.0353309640800982
"50640",0.0441604518808581
"50642",0.0935441722229491
"50644",0.0185374860648635
"50647",0.0439810699549403
"50650",0.194613536793258
"50652",0.0808676180176579
"50654",0.0148217585535764
"50656",0.0200334275042119
"50659",0.0795212744759368
"50660",0.00550646535470558
"50662",0.0599223533044991
"50663",0.0382825459306298
"50667",0.055398451241441
"50669",0.076757646338959
"50670",0.0142879904890018
"50671",0.010845673411782
"50672",0.0459911078349627
"50676",0.11825380956664
"50678",0.0379576213782425
"50679",0.0208206680655837
"50680",0.00892059284903927
"50681",0.0203136836212747
"50686",0.0375071743788077
"50688",0.0915867028676093
"50691",0.0157966149727317
"50692",0.0292307976935958
"50693",0.0552132549503216
"50695",0.104201823891829
"50696",0.0198601944351408
"50697",0.0162478219402638
"50699",0.0173752400775462
"50700",0.143746299633858
"50701",0.0508842125013648
"50702",0.0326355500337824
"50703",0.0283878574208103
"50706",0.0936945614005575
"50707",0.0651889531137588
"50712",0.0277831513273251
"50713",0.0716222737153571
"50716",0.0876613192979336
"50717",0.060625042031989
"50718",0.0223915964798872
"50720",0.0705862499895046
"50721",0.0916825009222013
"50722",0.0108077123707268
"50724",0.0307329716811326
"50725",0.01982572435026
"50727",0.0502883829818742
"50729",0.116783402718186
"50731",0.173817234518956
"50732",0.0379899942611119
"50736",0.0314187127836011
"50742",0.0371568600036822
"50743",0.035961552919762
"50745",0.0369355727209499
"50746",0.0472592192980619
"50747",0.0203136836212747
"50748",0.0357562465383603
"50749",0.014172400809822
"50750",0.0469014141806463
"50751",0.0501615676188385
"50752",0.0207773083052357
"50753",0.0256571681830064
"50756",0.0118729887039354
"50757",0.011095654529291
"50758",0.0175119323468259
"50759",0.0195130542833121
"50760",0.0228956139302473
"50762",0.151585294729645
"50763",0.0304962836955555
"50766",0.0228025987636195
"50768",0.0361062620910767
"50770",0.0339299115302479
"50772",0.0321908821121191
"50775",0.171463291856406
"50776",0.00566894305300526
"50780",0.0186134346007729
"50784",0.0348419897219041
"50787",0.0511416081126404
"50788",0.0672713140886073
"50790",0.0927954694177496
"50791",0.0371251696719749
"50793",0.160654593346691
"50796",0.151927509749501
"50797",0.0257904214278856
"50800",0.154340795077099
"50801",0.0142755153716057
"50802",0.0148736065490106
"50804",0.0946014562597682
"50806",0.0142755153716057
"50808",0.115509837058825
"50809",0.0380223936626014
"50811",0.0204020484420281
"50812",0.0293492468912395
"50814",0.0922003849578727
"50815",0.012404211238776
"50816",0.305984517894847
"50817",0.0533797180958205
"50818",0.0247557705534859
"50819",0.0377317520536469
"50821",0.0197398053894679
"50822",0.0614375507452424
"50826",0.0503307222022846
"50829",0.0351412180762812
"50831",0.0639365147418152
"50834",0.052139745240009
"50835",0.0522712864892808
"50836",0.00796955605659058
"50837",0.117424743638334
"50839",0.019632088116353
"50840",0.0844484283298376
"50841",0.0230008950372736
"50842",0.0584276312909321
"50843",0.0277114328362575
"50845",0.051746996037814
"50846",0.0618015444718306
"50848",0.0613864721849551
"50849",0.0498668421393399
"50850",0.0281202283852376
"50851",0.0375071743788077
"50852",0.00929644849894528
"50853",0.137408782258032
"50854",0.0600222685334796
"50855",0.0444680023617041
"50857",0.00656314351812457
"50860",0.014172400809822
"50861",0.05058546722919
"50862",0.024142852186668
"50863",0.0215668950417015
"50864",0.0916825009222013
"50867",0.155967000134519
"50869",0.361596343868408
"50872",0.0324402821480291
"50873",0.0550747404405514
"50878",0.00462971852676965
"50881",0.052447162621577
"50882",0.0273319616702878
"50883",0.0190770905586562
"50885",0.00836207744829929
"50886",0.0932440431800104
"50890",0.0369892365087574
"50892",0.0475153353362264
"50893",0.0701225814247663
"50894",0.05209596771346
"50895",0.0614428520855059
"50896",0.0727499129443864
"50897",0.0439438250263535
"50898",0.0214363865423295
"50900",0.0271675354906642
"50901",0.0930195136329457
"50904",0.00947773046721648
"50905",0.0158103980313281
"50906",0.0292307976935958
"50907",0.143604701443265
"50908",0.0875831263763757
"50910",0.08493641519808
"50914",0.00800466248182533
"50915",0.0705862499895046
"50916",0.0387749448644873
"50918",0.0454997873362776
"50920",0.0181165700274731
"50924",0.0239080793923236
"50925",0.0568869980889021
"50926",0.0514434598505614
"50930",0.0574602103557916
"50932",0.0280235174750919
"50938",0.0117355218568391
"50939",0.0162435909046875
"50943",0.121526271857939
"50945",0.305044415657875
"50952",0.0734282231912247
"50953",0.0371885763417216
"50955",0.0278070975351818
"50958",0.198419134579421
"50959",0.0523152032096124
"50960",0.0206282129530713
"50964",0.0141637213005321
"50965",0.0556307689420116
"50967",0.132526076601817
"50968",0.0662389022268102
"50969",0.017943986116129
"50972",0.0569963864964439
"50974",0.0917563239122622
"50979",0.0494486508685314
"50981",0.0933189943491772
"50982",0.0486509765452773
"50983",0.0667891128419084
"50984",0.0510986234620159
"50991",0.0770845202482884
"50992",0.0496155269374107
"50993",0.0513570449744216
"50994",0.0649194637629817
"50996",0.0803618142942873
"50998",0.0101375648226832
"51000",0.0893266659560804
"51004",0.0661130190505471
"51007",0.071345757042258
"51008",0.0876613192979336
"51017",0.0508414326004499
"51022",0.0889883486392863
"51025",0.0232611990304075
"51026",0.0374113205295967
"51027",0.0207773083052357
"51028",0.134370601321215
"51029",0.0171946129920384
"51030",0.0737907906238868
"51034",0.0590300995523795
"51035",0.0705281368548931
"51036",0.149737122380546
"51038",0.0997310905768825
"51041",0.0143630671238718
"51043",0.0078100236681097
"51044",0.00730315247435032
"51045",0.0844484283298376
"51046",0.0119042184259431
"51047",0.0136140116711517
"51048",0.0503307222022846
"51050",0.043758051325642
"51052",0.0268647200417732
"51053",0.0533349580460873
"51055",0.0668501013481099
"51056",0.0681269721163045
"51057",0.0108837663202741
"51058",0.0113116206622708
"51059",0.0596235412113973
"51061",0.0813496646944291
"51062",0.100489993443305
"51065",0.0949054971742018
"51073",0.07738142546461
"51074",0.0108742307061171
"51076",0.0701803856249078
"51077",0.0552594993005608
"51080",0.0161870457430563
"51083",0.148164471072502
"51084",0.026980797149622
"51085",0.0453959418219394
"51086",0.0260140087585518
"51087",0.00868859955748538
"51088",0.00543415094081984
"51090",0.010845673411782
"51091",0.0924974974052525
"51092",0.0221158992593044
"51093",0.126014046232275
"51096",0.0905815483004095
"51098",0.299623978834702
"51099",0.0523591547889417
"51101",0.00569899251154886
"51105",0.242252475554883
"51107",0.0192151947630687
"51108",0.103369027281809
"51109",0.0133897553336682
"51110",0.0231006736346465
"51111",0.0667891128419084
"51112",0.0101821234481835
"51113",0.172510552183757
"51116",0.155617355814758
"51117",0.0387419300293973
"51120",0.00903888108140702
"51121",0.0931691460235756
"51123",0.238498805294459
"51124",0.0195690606280055
"51125",0.0108933102041234
"51127",0.0665134791448122
"51129",0.0206514770105849
"51130",0.0373794215989691
"51132",0.0163615247831351
"51133",0.0233823071782343
"51138",0.0953631986333658
"51139",0.119367111100416
"51140",0.0370618669493845
"51141",0.027284884318567
"51142",0.119180933706616
"51143",0.0441677467430494
"51144",0.0227434361431701
"51145",0.0503477730802493
"51147",0.0649732785646024
"51150",0.0387749448644873
"51151",0.0293315492728663
"51152",0.0377961540488793
"51153",0.0382499336641976
"51158",0.05003505520564
"51159",0.0157141645610709
"51161",0.0664584793273177
"51162",0.0500646002932892
"51165",0.0510556729961042
"51167",0.0369040638869346
"51169",0.0268415629607126
"51172",0.0520085168500328
"51174",0.0149517136440592
"51180",0.0762065308551028
"51181",0.0745820115311309
"51182",0.0574122362427922
"51186",0.0839089882173202
"51189",0.0873782454885959
"51190",0.113810025132105
"51192",0.0410843576308764
"51194",0.0273319616702878
"51197",0.0901445097771722
"51202",0.0788040084738447
"51203",0.0700648212475549
"51204",0.0558033322511117
"51206",0.0580533182349289
"51207",0.0418593172582142
"51208",0.0610201300563728
"51211",0.0168829447156312
"51212",0.0705862499895046
"51213",0.0156048891153016
"51215",0.00557973668652622
"51220",0.0146033835440687
"51221",0.0286333011086599
"51223",0.0582474533657359
"51226",0.0387419300293973
"51227",0.0162336638377449
"51229",0.022941230004501
"51230",0.11614510365729
"51231",0.0705281368548931
"51232",0.0900718549750578
"51233",0.167125964705282
"51236",0.121337190820734
"51239",0.115509837058825
"51243",0.0391065814610504
"51244",0.00636398443888147
"51248",0.0108742307061171
"51249",0.0400496995404742
"51252",0.038184789144899
"51255",0.041039040314515
"51258",0.09361933973292
"51259",0.00563408441359659
"51260",0.052933708534719
"51262",0.0162478219402638
"51268",0.0990727547034626
"51270",0.0101910584064478
"51273",0.0364345225393055
"51275",0.0325517251130786
"51278",0.00585678922812543
"51284",0.0146289092975305
"51285",0.0627796110130198
"51287",0.0312573124657491
"51288",0.410591067874369
"51289",0.05519944642054
"51292",0.0697766797390489
"51293",0.0530226280702305
"51296",0.0460375932306757
"51297",0.0781440355800261
"51298",0.240921307704421
"51299",0.0386430473139767
"51302",0.0380548196025723
"51304",0.0249233037046558
"51308",0.0424064427275527
"51310",0.0567112849835999
"51313",0.0592766911469323
"51314",0.0108933102041234
"51315",0.132322459030183
"51316",0.0518080147737011
"51320",0.0354004581050529
"51322",0.0327476411038659
"51323",0.0695469561298713
"51324",0.149432618167811
"51327",0.115600404125954
"51332",0.0353219421005154
"51335",0.0205977779530749
"51338",0.0803618142942873
"51339",0.0508286586170399
"51340",0.0180379217386972
"51342",0.0305749828670998
"51344",0.305044415657875
"51345",0.16179271880528
"51346",0.0423597315303413
"51348",0.0930943028508838
"51349",0.150335920909179
"51350",0.0266271584297798
"51354",0.027004071019255
"51355",0.0387089421726926
"51356",0.0505004168801047
"51357",0.0693751228638394
"51358",0.0946014562597682
"51359",0.0416217939428685
"51360",0.0278790565118313
"51363",0.0165768304297374
"51364",0.089977573154992
"51365",0.108805231769163
"51368",0.014718596052585
"51370",0.192979621824991
"51371",0.0556307689420116
"51372",0.0949054971742018
"51377",0.0513010027681726
"51379",0.0293820512734798
"51382",0.0297891137357452
"51386",0.0273791179629795
"51387",0.104358781286518
"51390",0.0275447884461857
"51392",0.0529781506905724
"51393",0.0157966149727317
"51394",0.0365279686463074
"51395",0.0103169656056907
"51396",0.0473671156580459
"51397",0.0335658892095742
"51398",0.15341777378071
"51399",0.00886591791893357
"51400",0.0120510334651779
"51401",0.0382173480756017
"51402",0.154804005629342
"51405",0.052139745240009
"51406",0.0626287696572848
"51407",0.010426110387327
"51408",0.0197861776610359
"51409",0.0359922871077616
"51411",0.259024664575098
"51412",0.0553707502396423
"51416",0.0322932226262121
"51417",0.0225668464609474
"51420",0.0353309640800982
"51424",0.030680221107492
"51427",0.0223334758564507
"51428",0.0204322002681448
"51429",0.0236611744510599
"51431",0.176093573962934
"51433",0.09314678080921
"51435",0.0379576213782425
"51438",0.0424424424811943
"51440",0.0699494328514537
"51443",0.0370524199499355
"51444",0.0370935053270537
"51445",0.0389404244206883
"51449",0.0676056986355455
"51455",0.0273791179629795
"51456",0.104939996839435
"51457",0.0797743706122843
"51458",0.0325433888875136
"51462",0.0124695147212698
"51464",0.0744780263526705
"51465",0.125497814615139
"51466",0.0791262572282421
"51468",0.0104389409794125
"51469",0.00498570838761903
"51471",0.00985434181943027
"51472",0.0473271452414162
"51473",0.0409101551330687
"51474",0.0138214074019404
"51475",0.0681832518970239
"51477",0.0906545732766083
"51478",0.129081080502738
"51483",0.0528893015782726
"51485",0.0285029911424611
"51486",0.0608272218632976
"51487",0.0505004168801047
"51488",0.0751527402030687
"51489",0.0703540626392144
"51492",0.193117668024359
"51496",0.0927954694177496
"51498",0.0594251090709241
"51499",0.0555377320419497
"51503",0.00635838329374329
"51504",0.0413997127684461
"51507",0.0496155269374107
"51509",0.0909985925179906
"51514",0.0109124228089455
"51515",0.161528662055198
"51520",0.0273013817846067
"51521",0.0486099780328846
"51522",0.0142381543915035
"51525",0.123882534000103
"51527",0.0852535998207544
"51528",0.0461154925510343
"51537",0.01982572435026
"51539",0.032404177313149
"51540",0.0109411539143112
"51542",0.0478372091670827
"51543",0.0568536678023838
"51544",0.0145906371271191
"51545",0.0433887499111983
"51546",0.0676615790584252
"51548",0.112175625146212
"51549",0.0755850229190438
"51551",0.0354004581050529
"51552",0.0269575427831807
"51554",0.194058556702185
"51556",0.00699867323903948
"51557",0.00904207643468128
"51562",0.0556168621410712
"51565",0.0231287372591537
"51567",0.0569963864964439
"51568",0.0582329327713838
"51570",0.0202081404665487
"51574",0.0550747404405514
"51575",0.0647582681339081
"51576",0.0146800927392293
"51577",0.076832724469688
"51583",0.00740861196490291
"51585",0.0126674686566974
"51588",0.201395540465658
"51590",0.0162577575219647
"51591",0.0670103829594065
"51592",0.0686747777840322
"51594",0.0871664828409983
"51596",0.167125964705282
"51597",0.0384787808820642
"51600",0.0545559920665798
"51602",0.0380548196025723
"51604",0.0596235412113973
"51605",0.108616763371926
"51606",0.0688450047108918
"51608",0.0684652976710854
"51615",0.0501615676188385
"51618",0.160929469169186
"51620",0.121526271857939
"51623",0.0211960599349014
"51625",0.00903094707203204
"51626",0.194058556702185
"51628",0.0101375648226832
"51630",0.152270358686029
"51631",0.0597229898509044
"51633",0.0379899942611119
"51634",0.0675498610195475
"51635",0.00698022189206275
"51638",0.0107698827507992
"51645",0.01982572435026
"51646",0.0555377320419497
"51650",0.0520522249248601
"51652",0.0369355727209499
"51654",0.366725968860241
"51655",0.052139745240009
"51658",0.0512276800637617
"51663",0.0214549832124208
"51667",0.0370840505736196
"51668",0.0150959604951495
"51673",0.0297379335106666
"51676",0.0873360320541005
"51677",0.0209220345272473
"51679",0.0905085762931923
"51684",0.0206514770105849
"51686",0.173664095143356
"51688",0.0110084844037196
"51689",0.008983487726172
"51691",0.148500315065782
"51693",0.0197055400553117
"51695",0.0602727393199249
"51700",0.0566165493645092
"51702",0.0124695147212698
"51704",0.0438694254231697
"51705",0.150155183757236
"51706",0.0380872721008971
"51710",0.036549844831925
"51712",0.0641863000080806
"51714",0.0192486241936305
"51715",0.0772738631440703
"51717",0.0719943022357894
"51719",0.0516037441318947
"51725",0.0486509765452773
"51726",0.0747227299388719
"51729",0.0297891137357452
"51730",0.0888950901684098
"51732",0.0904356572259658
"51733",0.0511287627723579
"51734",0.0191985013993471
"51735",0.0426590550634898
"51736",0.0585740556936575
"51737",0.0419055007825254
"51738",0.0227040777170946
"51739",0.167743616788148
"51742",0.0705281368548931
"51747",0.0204197665190334
"51749",0.0910938371059489
"51750",0.055398451241441
"51751",0.094677384614355
"51753",0.0701225814247663
"51754",0.0892041048126209
"51756",0.0425867337627549
"51758",0.0161870457430563
"51766",0.148388297291206
"51767",0.0386003144403946
"51770",0.0952104124930134
"51771",0.0905815483004095
"51773",0.092030026199474
"51774",0.0230008950372736
"51781",0.0367469070823457
"51782",0.0320256462583484
"51787",0.0676056986355455
"51788",0.0307593798908306
"51789",0.0653891124151635
"51790",0.0514867188413351
"51791",0.0474071181520884
"51794",0.0514867188413351
"51795",0.0405983711812816
"51797",0.0675498610195475
"51799",0.0416925479306465
"51800",0.115057926593254
"51801",0.0367595342080279
"51805",0.0599223533044991
"51806",0.204520710878001
"51813",0.0170603546014137
"51815",0.0705281368548931
"51818",0.154688096638894
"51819",0.0416571565679175
"51820",0.0271909659409793
"51821",0.0141637213005321
"51822",0.0608272218632976
"51824",0.0277281808576601
"51825",0.027284884318567
"51826",0.018618271236869
"51827",0.0392399965805132
"51828",0.0555238471313136
"51829",0.0909985925179906
"51833",0.0692437214661306
"51834",0.0386759812742547
"51838",0.0458086642861025
"51843",0.278559450004178
"51845",0.0337444290221985
"51846",0.0776348682212771
"51847",0.00800466248182533
"51850",0.032404177313149
"51852",0.11386343820811
"51853",0.0938755026585438
"51858",0.0701803856249078
"51860",0.0408753995882189
"51861",0.0382173480756017
"51863",0.153302714464565
"51864",0.0278070975351818
"51870",0.0517904963370881
"51871",0.0194284634857668
"51872",0.0949054971742018
"51874",0.0543279044977692
"51875",0.07505440567205
"51879",0.0149126097335072
"51880",0.0226393061852411
"51881",0.0919781135956896
"51882",0.147494665524556
"51884",0.121526271857939
"51885",0.0569012033471801
"51891",0.208908908114323
"51894",0.0538609305521369
"51895",0.0195011687333184
"51896",0.0197226654307132
"51898",0.0705281368548931
"51900",0.0711698193345438
"51902",0.0571729294143413
"51903",0.062571374107432
"51907",0.0364967943520938
"51909",0.0982611403031033
"51911",0.038874151441431
"51914",0.0234228131633219
"51916",0.0567112849835999
"51917",0.055398451241441
"51919",0.0203136836212747
"51923",0.0938451673247704
"51926",0.094298287895644
"51927",0.0660583269392979
"51928",0.0844484283298376
"51934",0.00877065918456694
"51935",0.0882512543577984
"51936",0.0556773423770155
"51938",0.0967481700195927
"51942",0.0183865000141879
"51945",0.0324402821480291
"51946",0.0922003849578727
"51950",0.049812340695424
"51951",0.115057926593254
"51952",0.0424424424811943
"51954",0.0880375800580381
"51955",0.0269575427831807
"51964",0.0214922239027087
"51966",0.0558640032679071
"51968",0.0241011317403083
"51972",0.0322461436606211
"51973",0.00790674894742711
"51974",0.0523020793433635
"51975",0.0775269832111827
"51976",0.0147829894199328
"51977",0.201395540465658
"51978",0.0822816312743735
"51979",0.0415759095201832
"51980",0.0224693205860994
"51981",0.0207719226680504
"51982",0.0170901004953444
"51983",0.0149647707080121
"51985",0.0279752832271788
"51986",0.0688051793302086
"51987",0.0163615247831351
"51988",0.0442051726830552
"51990",0.00562912203733311
"51991",0.0301238721533735
"51997",0.0808872978931295
"51998",0.0195130542833121
"52000",0.0106946159962834
"52001",0.0318995894137111
"52002",0.0935441722229491
"52003",0.0244728395459866
"52005",0.0685218363916374
"52014",0.0927954694177496
"52015",0.0121251102828443
"52021",0.0108742307061171
"52023",0.0677901967530696
"52025",0.0865549066205471
"52026",0.0514434598505614
"52027",0.0433410056637515
"52028",0.052139745240009
"52029",0.05058546722919
"52039",0.0472752814218685
"52040",0.0174769187217227
"52041",0.0224693205860994
"52043",0.0162478219402638
"52044",0.0919781135956896
"52046",0.094298287895644
"52051",0.0608272218632976
"52053",0.0307329716811326
"52054",0.069260785721424
"52056",0.0145143884866365
"52059",0.138335836655621
"52062",0.116236103356988
"52063",0.060726053246051
"52065",0.0280235174750919
"52067",0.0196491509368248
"52069",0.0204020484420281
"52071",0.131592135626973
"52072",0.075091171261184
"52073",0.0556773423770155
"52076",0.0844484283298376
"52077",0.0346636331254905
"52080",0.305044415657875
"52083",0.0149647707080121
"52085",0.0505429251173288
"52087",0.0197226654307132
"52088",0.0375071743788077
"52089",0.0522581730325319
"52092",0.0954396739251435
"52093",0.0684088021756307
"52094",0.0602727393199249
"52097",0.0603732012659981
"52101",0.0495195601322266
"52102",0.0148217585535764
"52103",0.0506280432394725
"52105",0.0904356572259658
"52107",0.09026823492615
"52108",0.0690326345299459
"52109",0.0347021651648855
"52110",0.074661484843714
"52111",0.055570336319949
"52113",0.0957461239119329
"52114",0.0888950901684098
"52115",0.0293567897419038
"52116",0.0380223936626014
"52120",0.0413997127684461
"52121",0.0707608549689962
"52123",0.05140023523626
"52124",0.0550747404405514
"52126",0.0431210862703963
"52132",0.0051283763465325
"52134",0.108487600196592
"52136",0.0113483606542652
"52137",0.0552132549503216
"52138",0.0544510168608285
"52140",0.0927954694177496
"52142",0.0389072743914826
"52143",0.181558668557645
"52145",0.658572482048366
"52148",0.168214869177323
"52151",0.0705281368548931
"52155",0.0924974974052525
"52157",0.0228619116837727
"52161",0.0146416886523551
"52165",0.0297635129597286
"52171",0.0365186525754304
"52176",0.0127118779673163
"52177",0.167768197866946
"52179",0.249647580553887
"52180",0.0692036825781388
"52181",0.0273084131345792
"52183",0.0782718041313233
"52184",0.00977081309249404
"52185",0.0905815483004095
"52186",0.0919781135956896
"52187",0.0382499336641976
"52188",0.012210320337953
"52190",0.0350691033818872
"52191",0.0175119323468259
"52192",0.0700071050656545
"52197",0.0404261424502298
"52199",0.0362792899653028
"52201",0.0529781506905724
"52203",0.0106758807524873
"52204",0.0676056986355455
"52205",0.0779717713323403
"52207",0.0233823071782343
"52211",0.11666474569619
"52212",0.00780315981257623
"52213",0.0580873084978814
"52214",0.020646123302142
"52215",0.00762678532734731
"52216",0.0197398053894679
"52217",0.074661484843714
"52219",0.0205263917997652
"52220",0.0856971012898479
"52224",0.0927954694177496
"52228",0.0274192924600155
"52233",0.104110560655096
"52235",0.0276160879035605
"52238",0.0582960822289084
"52240",0.0282902528751479
"52243",0.0556773423770155
"52244",0.0403917807847416
"52245",0.0488976574261179
"52247",0.0705281368548931
"52250",0.0298917304418994
"52253",0.304443848539408
"52254",0.0926463758498892
"52257",0.060609966871231
"52258",0.0755850229190438
"52259",0.0461154925510343
"52260",0.0224246213150685
"52261",0.00472876614965635
"52263",0.0506280432394725
"52265",0.0923266455046697
"52266",0.0369040638869346
"52270",0.0941470303404672
"52273",0.112414243312706
"52274",0.0927954694177496
"52281",0.0373157021485252
"52282",0.241083403615393
"52283",0.0949054971742018
"52284",0.0316704440498388
"52291",0.0625194156894817
"52292",0.0684088021756307
"52294",0.134700642356046
"52297",0.030548727980205
"52299",0.0119042184259431
"52302",0.074661484843714
"52304",0.0204552478837998
"52306",0.00630819290112775
"52307",0.0266340208911386
"52308",0.0708017262540912
"52309",0.0118729887039354
"52310",0.0151487529273529
"52313",0.0127341402194047
"52315",0.0373475488118211
"52316",0.0515300122326013
"52318",0.0916087313360232
"52321",0.0854683359036505
"52324",0.0387749448644873
"52326",0.0779717713323403
"52329",0.0337444290221985
"52330",0.0824825989554596
"52332",0.111972910579354
"52336",0.0386759812742547
"52337",0.0752760172446657
"52339",0.011531741347776
"52341",0.0675498610195475
"52342",0.0369892365087574
"52345",0.0202784427282838
"52348",0.115328887981172
"52353",0.108719333935973
"52354",0.179971457313702
"52355",0.0914613522593367
"52356",0.0555377320419497
"52357",0.0505429251173288
"52359",0.0705281368548931
"52360",0.0141600251661877
"52361",0.0922003849578727
"52367",0.0401861976178559
"52368",0.0495737579476238
"52370",0.0271441246670052
"52371",0.05519944642054
"52373",0.0197295624351617
"52376",0.0954396739251435
"52377",0.0196713330070217
"52378",0.0267884041420917
"52379",0.0148865964342554
"52380",0.12761335663728
"52385",0.0380548196025723
"52389",0.0927954694177496
"52390",0.149061451439962
"52391",0.00640332996113182
"52393",0.0373157021485252
"52394",0.0260140087585518
"52395",0.0149778390010881
"52400",0.05058546722919
"52401",0.0736697521148157
"52402",0.0927954694177496
"52403",0.0278070975351818
"52404",0.0489801477290407
"52405",0.0707608549689962
"52409",0.0279271296149577
"52411",0.0952104124930134
"52412",0.0382499336641976
"52416",0.0529781506905724
"52417",0.0723742843428045
"52422",0.052139745240009
"52423",0.0362173753145326
"52425",0.0545103024826672
"52427",0.0850465064457203
"52430",0.0930943028508838
"52432",0.0370524199499355
"52433",0.0803490440380323
"52435",0.00929644849894528
"52436",0.0380548196025723
"52438",0.147606125625172
"52442",0.698301470665796
"52443",0.173664095143356
"52444",0.0897093718756391
"52446",0.052447162621577
"52448",0.0387419300293973
"52449",0.0520522249248601
"52450",0.0495737579476238
"52451",0.192565933771234
"52452",0.0385444068612089
"52454",0.0647959141001565
"52457",0.0954396739251435
"52458",0.0525794364194496
"52459",0.0887516502313316
"52460",0.027284884318567
"52461",0.116236103356988
"52463",0.0361154769027583
"52465",0.0441303510264004
"52466",0.0463931961344263
"52467",0.0889165346161698
"52470",0.0747840212133474
"52471",0.0843185972785006
"52475",0.094677384614355
"52476",0.0422878952673101
"52477",0.0700648212475549
"52478",0.0121676416385873
"52480",0.0462716676597903
"52482",0.05519944642054
"52483",0.309325680716012
"52487",0.0846542000949578
"52488",0.0954396739251435
"52490",0.0804928923786351
"52492",0.0107604458282038
"52494",0.0520391634071195
"52495",0.0700071050656545
"52496",0.05003505520564
"52497",0.0376032642270455
"52498",0.0747840212133474
"52503",0.0535591129786715
"52504",0.0151752172701481
"52505",0.0282902528751479
"52507",0.0578936743077974
"52510",0.12761335663728
"52511",0.0472752814218685
"52519",0.019929310846071
"52520",0.0360938509597109
"52521",0.738410161234977
"52522",0.0951341015865181
"52524",0.0163472692481254
"52526",0.0143379984846141
"52528",0.0118729887039354
"52529",0.0231006736346465
"52530",0.00986299201075499
"52533",0.0235386567292371
"52534",0.049812340695424
